Id,group_id,fold,actual_Q0_TOTAL_ASSETS,pred_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,pred_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,pred_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,pred_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,pred_Q0_REVENUES,actual_Q0_OPERATING_INCOME,pred_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,pred_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,pred_Q0_EBITDA
1518,865,3,108681735.0,462746782.97006714,9192190.0,-40180351.54483652,67531550.37365061,316985162.24741304,2201326.0,6443636.05753424,255772.0,1937359.313727551,2457098.0,583843.393844576,-8935951.0,-13520369.53738906,11137277.0,13138019.01759441,-8935951.0,-14300464.882312214
211,165,3,189692000.0,664683250.1437365,90178000.0,953554.8638347985,99514000.0,525940551.7187841,-4411000.0,5170159.890392942,24963000.0,28183643.23247327,20552000.0,24932210.157787543,-10000000.0,-5163961.015810894,5589000.0,6628383.119754759,-10000000.0,-8299629.560255463
1542,1155,3,230878000.0,674472220.4861196,57278000.0,34464853.5012961,173600000.0,550963453.0719616,26973000.0,33704013.73116818,7041000.0,8490408.99129166,34014000.0,32766598.86097825,-11169000.0,-13918654.964498032,38142000.0,40071743.15121603,-11169000.0,-14426680.429010978
1496,989,4,73773000.0,424655791.5913553,50819000.0,-64864349.88750428,38847689.64492722,474334593.08301246,5428000.0,9774586.70366777,22481000.0,21270100.46098014,27909000.0,21757932.81010051,-1778000.0,-2370211.1338771163,7206000.0,10950396.297275802,-1778000.0,-4456361.728414689
1891,1233,0,1582767000.0,1751937024.6894639,680421000.0,796242776.303506,880211000.0,845469505.7390447,56683000.0,62741205.3483565,17637000.0,24492835.750715,74320000.0,77346615.82313254,-5119000.0,-5576618.846119116,35279000.0,42438149.65174162,21404000.0,22179123.573922697
362,708,0,5641000.0,374372020.70410323,5200000.0,-3992868.093113549,-3859000.0,628582891.773622,1192000.0,8589959.42612328,781000.0,7371784.975641566,1973000.0,6405717.624611557,-97000.0,5976893.10388088,2070000.0,5429619.236698259,-878000.0,4255345.173922699
605,1393,2,3208196000.0,2142873883.5208023,2133043000.0,1578683460.2697058,1075153000.0,1454285853.890371,625972000.0,663675038.3574401,1066275000.0,1078045656.7236247,1692247000.0,1716441079.4632592,91616000.0,90085649.39661364,497965000.0,476479833.77075195,128007000.0,145099774.09510642
384,1490,0,13057000.0,310128334.25078124,4943774.229094189,-18938639.929379977,10949000.0,545539720.0695043,7944000.0,7514959.426123281,0.0,8359344.995916463,7944000.0,2807810.3002507556,1997000.0,3279243.1038808813,5947000.0,5312418.627263314,1997000.0,2498495.1739227
438,158,0,5973000000.0,5257605740.447945,4408000000.0,3958445604.9837055,1554000000.0,1748172129.0348396,244000000.0,258798205.3483565,1526000000.0,1504831282.9346688,1770000000.0,1751267327.7838466,147000000.0,55820817.36662666,127000000.0,120041288.83358482,117000000.0,135462713.82463923
1761,674,4,589088000.0,903459828.4172087,253950000.0,190908780.6756261,335138000.0,672359795.5310527,19294000.0,26677219.768649608,99428000.0,86264062.05510344,118722000.0,114382332.81010051,9057000.0,9392829.399660002,10237000.0,15095653.814891018,9057000.0,5778720.934208131
403,899,4,21286772.0,272810061.1615775,1383236.0,-100095717.050919,19903536.0,268357698.70904437,781782.0,4632241.2342897765,421382.0,280886.7674364196,1203164.0,-963897.2898994852,-1960898.0,-2102708.585048629,2742680.0,6433637.669987694,-1960898.0,-4802229.996982054
388,1242,1,3445920.0,375831568.1620502,1859560.0,-49825582.838526905,1616914.0883314284,222350107.75122717,2970901.0,12478753.44410827,569508.0,-6309583.675769623,805185.0,-4478737.034061575,2437201.0,7273849.642293557,533700.0,3347032.546730187,2437201.0,4502910.910258478
1452,1509,1,328158000.0,783183825.1453655,124250521.82515822,115394420.72861274,270486000.0,614724152.6179942,24944000.0,40355661.44410827,16521000.0,8687011.78880141,41465000.0,34417552.32252461,-7674000.0,824365.5922935596,24827000.0,27058234.445949852,117000.0,7672024.099099038
1876,471,2,2498305.0,-472539710.5831348,2997402.0,-419069752.9659205,-3454854.0,57472124.62017894,467340.0,1892395.1718246376,346611.0,2648918.38558744,813951.0,-2656106.1367408508,-114631.0,3196276.50988317,581971.0,5105348.015796616,-114631.0,289919.9804420008
757,46,2,1288046000.0,889323312.7166841,649920845.9604261,246625194.2648165,889849000.0,919761359.5007588,105384000.0,105509363.23290236,285360000.0,273467119.88558745,390744000.0,364465579.4632591,53190000.0,37394209.85794963,52194000.0,56017533.440922305,53190000.0,34715884.92889259
660,415,3,600057000.0,1114332847.9430757,369915000.0,259365054.942603,225443000.0,603939898.6377015,43121000.0,48137969.69340938,106269000.0,90266972.01003738,149390000.0,126759866.13864028,7853000.0,7611747.3605981665,30439000.0,29702028.093639035,12682000.0,10742845.701242762
197,225,3,538955000.0,710749215.5291042,291671000.0,52114290.11060333,247284000.0,319537688.6944479,-14193000.0,-3394825.12978312,14235000.0,13044480.21372755,42000.0,1000536.6249212202,-51845000.0,-56322142.59509458,37652000.0,47406123.75150503,-51845000.0,-67959998.41813499
93,1545,0,25334074.0,407808357.81805104,18917048.0,20167859.472273648,5501613.0,625677637.0732903,-536032.0,7495589.426123281,4501393.0,12988862.650776893,3965361.0,8065222.9839046085,-2975120.0,1224465.95388088,2439088.0,8428824.044842592,-2975120.0,10939.123922699133
472,277,1,1934400000.0,2492877315.892498,855887268.5537325,972053426.618825,957200000.0,1091809562.618718,84000000.0,131977039.32160744,375600000.0,432399966.4505181,459600000.0,549269352.3225245,30800000.0,76124215.59229356,59000000.0,66758118.73905643,25000000.0,65748809.523881525
1345,219,4,102973000.0,569927167.3385615,162948000.0,-70762812.99782556,-346214000.0,426181917.8168168,-13037000.0,-1415277.4020671742,25768000.0,19963063.12374521,12731000.0,15366432.810100514,-23219000.0,-13523954.493331429,35950000.0,30848866.163023137,-48987000.0,-37144664.60984918
1672,153,0,2501300000.0,2935136692.705469,1075500000.0,1507220712.4928396,1407900000.0,1254075963.8223605,99600000.0,122598205.3483565,151100000.0,176925402.19970146,250700000.0,285647668.90738475,31900000.0,6019765.343799522,67700000.0,123312260.61007899,31900000.0,-1364393.4491766645
521,1602,2,27910000000.0,29229275600.944847,24392000000.0,26701643436.935917,14058781786.346067,9197001568.47773,1525000000.0,1316298558.3339236,6421000000.0,5247609956.723625,7946000000.0,6561113879.463259,561000000.0,-71243.15099652484,638000000.0,488423781.06920725,887000000.0,464148081.21575737
1143,1298,0,105238000.0,607955879.9966884,42240000.0,88584419.00274122,62998000.0,705869489.3425808,8572000.0,16088205.348356497,322000.0,10358001.982620152,8894000.0,16282749.917383645,2218000.0,9214845.126708023,6354000.0,9296394.906164758,2218000.0,8067336.44349559
502,342,1,2010176000.0,2375135029.626257,889414829.379791,896764630.587529,1057656000.0,1032970464.8338048,113627000.0,133560661.44410828,250202000.0,243809231.83417973,363829000.0,363508652.32252455,44531000.0,57992065.59229355,69096000.0,74521475.2617275,44531000.0,55056959.523881525
319,1498,2,15154000000.0,10994552779.297367,5534200000.0,5006414848.9855175,9554000000.0,4227557608.1842017,739300000.0,714817166.7320077,999600000.0,985749956.7236248,1738900000.0,1666333879.4632592,318400000.0,255624566.58823448,315200000.0,308388597.5871832,424100000.0,366350708.4200836
471,26,3,346507000.0,907481488.4076793,100361000.0,52554322.67342013,246146000.0,537390313.4355918,14398000.0,21184600.025034443,62502000.0,64135172.01003738,72480000.0,71513366.13864028,4926000.0,-1163398.7253223949,9472000.0,11412428.562925667,4926000.0,2330309.961356676
1756,240,3,229309000.0,585449728.3377132,190264000.0,126374226.8657738,-44269000.0,534859056.9112638,9225000.0,22092473.359905805,52669000.0,78436372.01003738,61894000.0,88207072.39384457,1401000.0,4530213.176026057,7511000.0,7800579.142817469,1714000.0,4008480.2198577514
848,969,4,101740000.0,441156382.51999164,28463000.0,-72326273.22081953,50734000.0,356171360.21947324,29850000.0,30936860.430604592,12745000.0,12621604.13116923,40857000.0,36593432.81010051,2689000.0,2727827.444509812,27161000.0,29186980.117947374,2689000.0,29599.73273529997
1310,1304,4,9582645000.0,6580575976.247282,3280269000.0,1733786643.0479012,6302376000.0,2312204815.8980484,376175000.0,316034325.0641228,424915000.0,507705931.1086033,801090000.0,789848132.8101004,272965000.0,117193094.359999,103421000.0,136536764.73614708,272754000.0,127243809.7957737
202,832,1,609678000.0,1095231668.0733533,288631252.1743736,281180509.6091391,366720000.0,691015245.4153392,84451000.0,90373661.44410828,21802000.0,15880565.889464542,106253000.0,93608141.6769366,5683000.0,8165365.592293549,78768000.0,82078448.41585228,5683000.0,6104574.099099033
1444,1237,1,43441700000.0,36516603509.95256,21559314449.01792,20917754435.323,21882385550.98208,9804072610.182446,1370000000.0,1308477039.3216074,587400000.0,554467845.1048709,1957400000.0,1840979581.1659384,472000000.0,492039215.5922934,1485400000.0,1458074351.7367613,-115400000.0,-198271575.90090093
1578,477,1,1146353000.0,1745689752.6551757,752649000.0,752740494.5195792,393704000.0,831327856.378984,95229000.0,103510039.32160744,32092000.0,27022028.751349397,127321000.0,117065052.3225246,-58245000.0,-53360584.40770643,153474000.0,151501473.3936583,-58245000.0,-56402475.90090095
451,976,2,796771.0,-562861211.7033378,1072746.0,-422981971.9659205,-275975.0,87616518.03624773,205707.0,1339942.0256459557,158335.0,2592439.38558744,364042.0,-2754704.03674085,-168127.0,1178261.638170311,373834.0,4198484.55513972,-168127.0,1743581.450002227
35,1533,2,9069035000.0,4674095660.499754,2563480000.0,1379527621.465752,6505555000.0,2768697277.837732,942419000.0,899657939.1173468,522866000.0,525118556.7236248,1285548000.0,1233166079.4632592,602695000.0,510954821.1729392,339724000.0,342700136.64413434,602695000.0,511746212.91556025
237,773,0,48924605000.0,41530892771.589554,25766652000.0,21344285087.88298,22441501000.0,17289369688.897415,1560160000.0,1518315205.3483565,915531000.0,963745201.1098964,2475691000.0,2444243529.9245653,558196000.0,461682295.126708,1001964000.0,986080411.2111608,558196000.0,469216137.2752997
917,1251,2,514281000.0,102584674.78750253,309957000.0,-56483248.49046672,198004000.0,691291403.3409996,106985000.0,58490401.56543925,149052000.0,97409919.88558744,309744000.0,179453379.46325916,62399000.0,10728248.878352378,44586000.0,40793442.74165254,62399000.0,7903921.664921679
558,1396,4,17876000000.0,17639457535.737274,4077000000.0,2735650034.321691,13799000000.0,4055012844.146316,-917000000.0,-688376927.1668675,1453000000.0,965830010.6239384,536000000.0,325049132.8101005,-1774000000.0,-1630406342.9235682,857000000.0,947360165.8125803,-1774000000.0,-1647522011.5741863
73,1571,4,218354000.0,542118787.9985859,62021000.0,-39616603.26913148,156333000.0,420541642.3662858,-143000.0,4176600.480474775,848000.0,-1298813.6764519513,705000.0,-1754367.189899485,-31577000.0,-31813621.714058463,40859000.0,37595057.839440286,-41002000.0,-38005999.33876646
532,183,0,2268100000.0,2942225945.948186,1627400000.0,1882537672.4320395,640700000.0,1178984379.9668374,78400000.0,103161959.42612328,665200000.0,727741532.4823537,743600000.0,814699295.022497,19100000.0,36147193.10388088,724500000.0,760254630.6269056,-646100000.0,-681975595.3343865
986,1457,3,49117000.0,437369428.06639266,7104000.0,-91747789.08371806,42013000.0,348181059.3153837,1616000.0,7301987.991066435,3273000.0,5088280.213727551,4889000.0,5457472.393844577,-1489000.0,-4528274.022471785,3105000.0,4984476.662817734,-1489000.0,-3364842.3666584096
252,209,4,12822000.0,226131007.25199398,1624000.0,-110663857.58564596,11198000.0,242411671.7304027,0.0,3546014.7095962157,0.0,-1303201.866302953,0.0,-2650867.189899485,-1983000.0,-3597510.332553017,1983000.0,5519290.326005386,-1983000.0,-5686707.591161537
982,954,4,543788000.0,975182486.422367,205894547.02387,198796854.3271065,402777000.0,592617450.3964266,1944000.0,4412030.468963316,0.0,-8070250.283888578,1944000.0,-313067.1898994852,-51279000.0,-56296393.37068671,53223000.0,73191059.75982778,-51279000.0,-63842216.0310599
1947,1003,0,16965000000.0,14271819860.683628,7506269391.549871,7733891088.503422,7744800000.0,3746296792.6348095,1329900000.0,1160798205.3483565,1175700000.0,1157305552.493004,2505600000.0,2292268302.4788065,1069200000.0,1015219199.8132982,32700000.0,37945099.46043933,1297200000.0,1188015672.5550663
1206,1336,2,29788000.0,-271110543.19658303,27907000.0,-336299143.8768436,1881000.0,301016213.39888537,0.0,1874826.9436137716,3452000.0,2436119.88558744,3452000.0,-2117537.906487821,-23801000.0,-17991796.621104367,23801000.0,22759568.310984544,-23801000.0,-23097081.79308632
542,750,3,39315010.0,491823939.49485546,15768167.0,-27866144.70361495,23791305.0,280097889.5151373,7600979.0,13095321.696035542,41810204.0,31026081.03247327,49411183.0,35200140.19384457,-1588725.0,-3152985.4653672576,9189704.0,8200811.328848899,-1588725.0,-2717848.444170793
15,585,3,184728000.0,509854056.1548945,40367000.0,-3680438.36253804,144361000.0,371041793.2352511,0.0,7214805.610752083,8094000.0,7616380.213727551,8094000.0,6065372.393844576,-23114000.0,-27091424.427846108,23114000.0,27535845.756651472,-23114000.0,-30586198.270489
1754,771,2,5014090000.0,3313078801.84044,2606263000.0,2249098856.1231565,2407827000.0,1779040662.642209,420690000.0,432983755.83565617,905430000.0,898876919.8855875,1326120000.0,1312549479.4632592,237492000.0,220944426.52145272,183198000.0,184559055.32676357,237492000.0,224108663.225298
1448,1284,4,3543460000.0,2899573586.2508116,2602227000.0,2295494950.3697896,941233000.0,999342510.7700108,443568000.0,436373240.2928554,134292000.0,118211837.77083664,414603000.0,390887532.8101005,14363000.0,-39001526.119094335,429205000.0,409241103.6885904,14363000.0,-29571958.388748907
459,1460,0,747087000.0,1126603971.9013708,79688000.0,122139325.28259736,667399000.0,677231220.2383827,34565000.0,41933959.42612328,22203000.0,28455501.875645246,57261000.0,59002761.83529521,-16306000.0,-13464467.90016725,50871000.0,57674946.26045933,-16306000.0,-15179904.8260773
